timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday
2022-12-25 16:31:25,Central India,Storage,1200.0,1426,44.6,99.1,0
2022-12-26 12:15:18,Southeast Asia,Compute,472.0,560,91.24,98.81,1
2022-12-27 14:38:45,Southeast Asia,Storage,150.0,219,6.82,99.6,1
2022-12-28 05:15:52,West Europe,Storage,191.0,402,6.02,99.91,0
2022-12-29 22:24:17,East US,Storage,1358.0,1507,18.38,98.19,0
2022-12-30 18:15:54,East US,Compute,177.0,222,21.38,98.12,1
2022-12-31 01:58:21,West Europe,Compute,464.0,551,35.64,99.79,1
2023-01-01 00:53:29,Central India,Storage,1641.0,1759,77.04,99.86,1
2023-01-02 11:03:09,Central India,Compute,357.0,442,68.61,97.73,1
2023-01-03 11:08:52,East US,Storage,1628.0,1833,68.56,98.94,0
2023-01-04 20:56:08,East US,Storage,796.0,1095,10.11,97.99,1
2023-01-05 21:22:19,Southeast Asia,Compute,256.0,333,30.43,99.08,1
2023-01-06 09:11:42,East US,Storage,1349.0,1632,39.33,99.8,0
2023-01-07 01:16:07,West Europe,Storage,506.0,784,22.13,97.6,0
2023-01-08 20:16:13,East US,Storage,817.0,915,31.49,97.14,1
2023-01-09 17:42:27,East US,Storage,192.0,281,5.15,97.71,1
2023-01-10 14:23:50,West Europe,Compute,270.0,312,44.44,98.34,1
2023-01-11 20:21:18,Southeast Asia,Storage,1948.0,2076,94.44,98.97,1
2023-01-12 20:55:01,Southeast Asia,Compute,63.0,131,8.94,97.07,1
2023-01-13 16:08:07,Southeast Asia,Compute,345.0,358,63.16,99.86,0
2023-01-14 17:00:04,Central India,Compute,276.0,323,31.56,98.77,1
2023-01-15 18:06:53,West Europe,Compute,475.0,560,92.69,99.06,0
2023-01-16 17:28:58,East US,Compute,57.0,135,4.44,98.44,1
2023-01-17 19:24:57,Southeast Asia,Compute,497.0,575,75.85,97.65,1
2023-01-18 01:36:31,Southeast Asia,Storage,902.0,1121,17.13,99.04,1
2023-01-19 19:27:25,Central India,Compute,193.0,227,35.53,97.22,1
2023-01-20 14:42:29,East US,Storage,1954.0,2114,61.37,98.59,0
2023-01-21 06:12:59,Southeast Asia,Storage,945.0,1197,22.17,99.53,1
2023-01-22 09:52:02,East US,Storage,1542.0,1648,35.57,99.73,0
2023-01-23 02:52:05,East US,Compute,224.0,256,23.29,99.7,1
2023-01-24 18:05:13,Central India,Compute,319.0,416,16.24,97.66,1
2023-01-25 11:42:38,Central India,Compute,118.0,154,15.97,98.26,0
2023-01-26 11:16:35,Southeast Asia,Storage,1137.0,1334,48.81,99.38,0
2023-01-27 02:13:05,East US,Storage,537.0,642,6.47,99.09,1
2023-01-28 05:39:49,Central India,Storage,1202.0,1498,26.11,99.95,0
2023-01-29 21:54:41,Central India,Compute,84.0,95,7.3,99.56,0
2023-01-30 21:34:35,West Europe,Storage,494.0,729,12.26,99.66,0
2023-01-31 07:49:03,Central India,Compute,79.0,163,10.18,98.89,0
2023-02-01 22:19:37,Southeast Asia,Compute,196.0,277,12.12,97.22,0
2023-02-02 18:31:24,West Europe,Compute,358.0,404,56.97,97.07,0
2023-02-03 04:19:55,East US,Storage,764.0,970,37.82,97.17,0
2023-02-04 06:32:35,Central India,Storage,373.0,520,10.81,97.33,1
2023-02-05 07:45:49,Southeast Asia,Storage,1470.0,1738,33.47,98.86,1
2023-02-06 21:01:46,East US,Compute,248.0,273,16.92,97.17,1
2023-02-07 03:42:54,East US,Compute,262.0,293,47.56,98.16,0
2023-02-08 19:16:28,Central India,Compute,211.0,301,31.59,98.81,1
2023-02-09 22:04:23,Southeast Asia,Storage,1728.0,1950,30.15,99.16,0
2023-02-10 08:55:23,Southeast Asia,Storage,1631.0,1712,75.73,97.6,0
2023-02-11 04:08:53,West Europe,Compute,482.0,500,47.66,99.75,1
2023-02-12 01:52:31,Central India,Storage,937.0,1074,12.28,98.79,0
2023-02-13 18:42:51,East US,Storage,1729.0,1941,83.25,98.97,0
2023-02-14 21:35:22,West Europe,Storage,584.0,723,27.55,99.16,1
2023-02-15 00:26:03,Central India,Compute,311.0,349,18.94,98.32,1
2023-02-16 06:39:14,Southeast Asia,Compute,198.0,279,30.1,98.48,0
2023-02-17 04:17:13,Central India,Compute,89.0,133,6.1,98.62,0
2023-02-18 10:40:49,West Europe,Compute,150.0,228,16.01,99.5,0
2023-02-19 17:28:47,Central India,Storage,288.0,401,3.84,97.63,1
2023-02-20 16:03:07,Southeast Asia,Compute,371.0,404,25.75,97.78,1
2023-02-21 11:52:35,East US,Compute,449.0,535,31.16,99.92,1
2023-02-22 01:17:58,Southeast Asia,Compute,242.0,291,46.93,98.76,0
2023-02-23 05:04:30,Southeast Asia,Compute,137.0,217,21.98,98.22,0
2023-02-24 13:47:00,East US,Compute,474.0,549,38.53,97.83,1
2023-02-25 00:40:30,East US,Storage,1920.0,2195,59.92,97.64,0
2023-02-26 18:27:22,Central India,Storage,692.0,937,17.53,97.57,1
2023-02-27 02:53:57,West Europe,Compute,86.0,126,4.38,99.56,1
2023-02-28 23:56:39,East US,Compute,255.0,275,41.49,99.05,0
2023-03-01 05:58:54,Central India,Storage,1766.0,1921,81.17,99.75,0
2023-03-02 09:37:05,West Europe,Compute,267.0,344,28.37,99.56,0
2023-03-03 17:18:29,East US,Compute,273.0,283,29.83,98.12,1
2023-03-04 11:23:56,East US,Storage,667.0,876,26.98,98.05,0
2023-03-05 17:14:45,East US,Compute,251.0,318,30.99,97.64,1
2023-03-06 18:26:01,East US,Compute,426.0,456,26.57,97.33,0
2023-03-07 08:16:37,West Europe,Compute,471.0,498,71.73,98.73,0
2023-03-08 06:28:10,East US,Storage,1292.0,1581,23.66,97.76,1
2023-03-09 17:49:55,Southeast Asia,Storage,327.0,412,6.58,98.42,0
2023-03-10 06:48:53,Central India,Storage,1462.0,1567,35.89,99.11,0
2023-03-11 20:54:33,West Europe,Storage,391.0,558,12.25,97.43,0
2023-03-12 19:46:50,West Europe,Compute,452.0,505,54.5,99.05,0
2023-03-13 09:46:10,Central India,Compute,463.0,539,62.93,98.36,1
2023-03-14 07:47:42,West Europe,Storage,866.0,1098,17.74,,0
2023-03-15 23:19:13,Central India,Storage,792.0,873,16.05,98.13,0
2023-03-16 01:22:10,East US,Compute,131.0,204,9.36,99.94,1
2023-03-17 14:42:39,Central India,Compute,155.0,196,14.84,98.66,0
2023-03-18 21:18:52,Central India,Storage,902.0,964,22.33,99.41,1
2023-03-19 03:31:34,West Europe,Storage,986.0,1058,44.47,97.35,0
2023-03-20 03:38:57,Central India,Compute,495.0,577,74.31,97.7,0
2023-03-21 13:18:03,West Europe,Compute,355.0,374,51.0,98.59,0
2023-03-22 06:07:22,Central India,Storage,1493.0,1623,66.43,98.43,0
2023-03-23 17:40:05,Southeast Asia,Storage,477.0,605,8.36,99.06,1
2023-03-24 14:19:58,West Europe,Storage,1468.0,1734,32.37,97.48,0
2023-03-25 19:32:13,West Europe,Storage,187.0,243,4.26,97.95,1
2023-03-26 10:57:58,East US,Compute,209.0,283,37.59,98.86,0
2023-03-27 17:23:13,Central India,Compute,382.0,454,66.99,98.77,1
2023-03-28 04:56:51,Southeast Asia,Storage,479.0,776,14.54,97.39,1
2023-03-29 20:22:31,Central India,Storage,1194.0,1278,21.64,99.56,0
2023-03-30 23:16:52,West Europe,Storage,332.0,480,12.54,99.14,0
2023-03-31 04:19:02,East US,Storage,802.0,1079,39.06,98.06,1
2023-04-01 18:28:45,West Europe,Storage,845.0,946,39.14,97.8,0
2023-04-02 14:38:04,East US,Compute,463.0,526,70.92,98.61,0
2023-04-03 20:14:36,West Europe,Compute,251.0,266,35.75,98.86,0
2023-04-04 19:50:28,Central India,Compute,323.0,359,24.65,97.16,0
2023-04-05 14:46:42,Southeast Asia,Storage,563.0,762,19.52,97.14,0
2023-04-06 12:15:42,East US,Storage,456.0,550,8.49,98.92,0
2023-04-07 14:50:19,West Europe,Compute,449.0,526,73.56,99.75,1
2023-04-08 07:03:30,Central India,Storage,1510.0,1795,32.8,97.52,0
2023-04-09 16:14:27,West Europe,Storage,1063.0,1333,31.5,97.3,0
2023-04-10 16:13:35,Southeast Asia,Storage,1125.0,1185,26.11,98.09,1
2023-04-11 12:37:11,West Europe,Storage,1240.0,1490,12.51,97.99,1
2023-04-12 03:36:16,East US,Storage,1871.0,2056,79.67,97.83,0
2023-04-13 16:37:33,West Europe,Storage,617.0,787,9.9,99.51,0
2023-04-14 00:21:16,Southeast Asia,Compute,353.0,364,34.88,98.07,0
2023-04-15 01:49:16,Central India,Compute,101.0,176,12.73,99.27,0
2023-04-16 05:28:22,Central India,Compute,212.0,286,23.64,98.42,1
2023-04-17 15:03:49,East US,Storage,1282.0,1412,30.97,99.54,0
2023-04-18 19:57:21,East US,Storage,1956.0,2118,57.24,97.97,0
2023-04-19 16:29:43,West Europe,Storage,1169.0,1295,36.65,98.64,0
2023-04-20 14:58:32,East US,Storage,549.0,635,15.33,98.73,1
2023-04-21 17:08:10,Central India,Compute,347.0,384,45.45,98.38,0
2023-04-22 12:56:12,Central India,Storage,1718.0,1898,72.08,98.28,0
2023-04-23 23:09:42,East US,Compute,141.0,187,11.18,99.51,1
2023-04-24 09:10:06,West Europe,Storage,1243.0,1318,46.62,99.59,1
2023-04-25 20:32:47,Central India,Compute,419.0,492,71.93,98.25,1
2023-04-26 11:30:49,Central India,Storage,1029.0,1222,13.78,97.37,0
2023-04-27 11:49:19,Southeast Asia,Compute,82.0,133,10.56,99.58,0
2023-04-28 19:58:24,East US,Storage,1017.0,1122,41.75,97.06,0
2023-04-29 15:09:30,East US,Storage,1904.0,2113,66.68,98.54,0
2023-04-30 14:38:06,West Europe,Storage,1515.0,1641,46.75,98.98,1
2023-05-01 05:07:40,West Europe,Storage,1977.0,2178,30.79,97.75,0
2023-05-02 13:19:27,West Europe,Compute,428.0,443,82.11,99.24,0
2023-05-03 02:22:49,West Europe,Storage,161.0,452,2.94,97.89,0
2023-05-04 12:31:03,Southeast Asia,Compute,341.0,379,38.6,98.18,1
2023-05-05 13:40:27,Central India,Compute,85.0,113,9.97,99.83,0
2023-05-06 01:15:59,Central India,Compute,277.0,344,44.62,99.76,0
2023-05-07 06:55:13,Central India,Storage,348.0,505,13.57,98.56,1
2023-05-08 08:56:34,Southeast Asia,Compute,236.0,249,43.93,99.73,0
2023-05-09 23:59:34,East US,Storage,781.0,1080,11.78,97.93,1
2023-05-10 01:36:06,West Europe,Storage,1210.0,1488,42.69,97.04,1
2023-05-11 20:17:57,West Europe,Compute,115.0,196,9.6,98.49,1
2023-05-12 10:21:21,Southeast Asia,Compute,75.0,151,9.66,97.6,1
2023-05-13 19:14:50,Southeast Asia,Compute,446.0,482,74.67,98.3,0
2023-05-14 09:02:59,Southeast Asia,Compute,469.0,530,36.07,99.15,0
2023-05-15 01:39:16,Southeast Asia,Compute,312.0,400,48.42,97.26,1
2023-05-16 03:49:07,Southeast Asia,Storage,691.0,871,15.56,97.81,0
2023-05-17 23:56:09,West Europe,Compute,269.0,345,50.71,98.04,0
2023-05-18 08:39:59,Central India,Storage,1440.0,1708,47.17,97.03,0
2023-05-19 17:54:46,Central India,Storage,510.0,700,19.91,98.49,1
2023-05-20 22:08:12,West Europe,Storage,389.0,447,15.13,97.62,1
2023-05-21 04:06:04,Southeast Asia,Compute,263.0,340,48.07,97.42,1
2023-05-22 00:39:19,Southeast Asia,Compute,232.0,317,38.03,99.93,1
2023-05-23 07:38:26,West Europe,Storage,1403.0,1626,69.05,97.53,0
2023-05-24 01:55:08,East US,Compute,129.0,199,25.19,99.73,0
2023-05-25 19:02:36,West Europe,Compute,355.0,408,37.47,97.59,1
2023-05-26 13:28:36,Central India,Storage,1467.0,1541,72.57,98.73,0
2023-05-27 15:09:33,East US,Compute,128.0,180,25.55,99.23,1
2023-05-28 11:05:24,East US,Storage,1626.0,1688,75.23,98.17,0
2023-05-29 02:28:53,East US,Compute,123.0,136,13.56,97.73,0
2023-05-30 16:46:56,Central India,Storage,922.0,992,33.3,99.41,0
2023-05-31 11:24:04,East US,Compute,238.0,249,33.62,98.29,0
2023-06-01 07:55:30,Southeast Asia,Storage,344.0,501,9.91,99.66,1
2023-06-02 15:40:52,East US,Storage,1823.0,2022,54.01,99.91,0
2023-06-03 02:00:31,East US,Compute,72.0,92,8.64,98.08,0
2023-06-04 13:01:52,East US,Compute,215.0,237,17.61,97.35,1
2023-06-05 13:48:46,Southeast Asia,Storage,1807.0,2043,57.94,98.56,0
2023-06-06 11:08:44,East US,Compute,228.0,296,25.83,97.79,0
2023-06-07 06:01:26,Central India,Compute,186.0,256,31.0,99.82,0
2023-06-08 21:31:40,Central India,Storage,1163.0,1221,56.5,99.63,1
2023-06-09 04:13:28,Central India,Compute,86.0,153,5.03,99.65,1
2023-06-10 02:41:02,Southeast Asia,Compute,471.0,529,74.01,97.35,1
2023-06-11 12:57:03,East US,Compute,165.0,245,20.54,97.34,0
2023-06-12 07:57:19,Central India,Compute,328.0,415,34.52,98.93,1
2023-06-13 06:54:05,Central India,Storage,1689.0,1824,27.6,99.61,1
2023-06-14 12:11:14,Central India,Storage,517.0,701,14.22,97.65,1
2023-06-15 11:05:09,Southeast Asia,Compute,392.0,451,57.22,99.53,1
2023-06-16 01:00:41,Central India,Storage,233.0,310,8.94,98.99,0
2023-06-17 15:43:37,Southeast Asia,Compute,408.0,493,33.53,99.23,0
2023-06-18 12:47:33,Central India,Compute,248.0,326,19.49,99.01,1
2023-06-19 10:59:15,Central India,Storage,564.0,844,9.77,98.31,0
2023-06-20 06:13:24,Central India,Compute,359.0,377,65.34,99.07,0
2023-06-21 12:27:59,West Europe,Compute,475.0,564,74.38,97.02,1
2023-06-22 05:28:38,Central India,Storage,253.0,412,4.23,97.45,0
2023-06-23 15:11:13,Central India,Compute,365.0,433,61.15,98.29,1
2023-06-24 05:02:45,West Europe,Storage,525.0,649,18.85,97.03,0
2023-06-25 09:08:38,Central India,Compute,340.0,387,46.85,98.88,1
2023-06-26 07:39:05,West Europe,Compute,108.0,151,17.24,98.81,1
2023-06-27 00:40:10,West Europe,Compute,271.0,333,38.37,97.07,0
2023-06-28 23:14:38,Central India,Compute,438.0,484,50.88,97.69,0
2023-06-29 19:54:36,West Europe,Compute,212.0,261,26.05,97.1,1
2023-06-30 04:32:26,Central India,Compute,339.0,403,57.95,99.26,1
2023-07-01 22:49:16,Central India,Storage,623.0,740,17.74,98.37,1
2023-07-02 09:36:20,Central India,Storage,149.0,225,2.16,99.11,0
2023-07-03 20:10:31,Central India,Storage,603.0,683,18.89,97.88,0
2023-07-04 16:19:11,Central India,Compute,305.0,341,23.64,97.05,1
2023-07-05 07:13:31,Southeast Asia,Storage,1530.0,1787,21.62,97.98,0
2023-07-06 23:27:48,East US,Storage,218.0,416,9.51,99.83,0
2023-07-07 08:29:48,West Europe,Storage,526.0,753,25.42,97.11,0
2023-07-08 13:30:28,East US,Compute,158.0,217,29.29,98.4,0
2023-07-09 11:44:24,Southeast Asia,Storage,957.0,1086,23.35,99.34,1
2023-07-10 01:33:42,Central India,Compute,472.0,562,29.69,99.22,0
2023-07-11 03:06:34,East US,Storage,392.0,692,,99.32,0
2023-07-12 10:56:58,Central India,Compute,98.0,165,13.16,98.32,1
2023-07-13 02:00:43,West Europe,Storage,1896.0,2105,48.03,97.95,1
2023-07-14 08:39:13,West Europe,Compute,458.0,529,88.0,98.29,0
2023-07-15 05:13:04,Central India,Storage,1321.0,1610,19.77,97.65,1
2023-07-16 12:58:25,West Europe,Compute,194.0,239,15.32,97.32,1
2023-07-17 14:12:31,West Europe,Compute,72.0,124,9.75,97.5,0
2023-07-18 15:21:27,East US,Compute,273.0,301,,99.24,1
2023-07-19 18:12:15,West Europe,Storage,1070.0,1121,11.0,97.19,0
2023-07-20 10:18:51,East US,Compute,188.0,198,26.16,97.82,1
2023-07-21 14:21:33,Southeast Asia,Storage,1774.0,1919,58.09,99.05,1
2023-07-22 21:52:40,Central India,Storage,1064.0,1330,10.66,99.96,0
2023-07-23 17:50:00,East US,Compute,282.0,294,47.33,99.12,0
2023-07-24 07:43:02,West Europe,Compute,366.0,459,36.65,99.45,1
2023-07-25 17:50:43,East US,Compute,373.0,453,73.7,97.59,0
2023-07-26 23:56:26,West Europe,Storage,1691.0,1749,72.03,98.83,0
2023-07-27 10:54:49,East US,Storage,1963.0,2072,85.54,99.99,0
2023-07-28 23:54:09,West Europe,Compute,333.0,367,59.01,97.97,1
2023-07-29 02:53:50,East US,Compute,388.0,442,52.31,98.83,0
2023-07-30 12:53:47,East US,Storage,1762.0,2011,56.57,98.98,0
2023-07-31 00:06:14,Southeast Asia,Storage,1470.0,1721,23.39,98.68,1
2023-08-01 05:31:18,East US,Compute,186.0,198,11.03,98.15,0
2023-08-02 07:58:13,Southeast Asia,Storage,1931.0,2029,46.87,97.58,0
2023-08-03 05:40:00,Central India,Storage,436.0,668,14.25,97.29,1
2023-08-04 21:09:48,Southeast Asia,Storage,876.0,1120,36.59,,0
2023-08-05 14:30:18,West Europe,Storage,1799.0,2087,66.03,98.57,1
2023-08-06 04:49:14,East US,Compute,260.0,325,29.69,97.53,0
2023-08-07 02:04:03,Central India,Storage,487.0,741,17.3,98.02,0
2023-08-08 04:09:23,West Europe,Storage,1794.0,1976,21.66,99.2,1
2023-08-09 07:04:24,Central India,Compute,272.0,318,20.8,98.9,1
2023-08-10 12:03:41,Southeast Asia,Storage,163.0,386,3.1,99.69,1
2023-08-11 18:39:36,Central India,Storage,508.0,636,18.31,99.38,1
2023-08-12 05:05:53,West Europe,Storage,1716.0,1867,18.77,99.81,1
2023-08-13 02:16:57,Southeast Asia,Storage,484.0,755,5.85,98.25,0
2023-08-14 05:51:12,East US,Compute,274.0,351,28.12,98.48,0
2023-08-15 09:08:19,Central India,Storage,512.0,646,12.46,97.77,0
2023-08-16 14:36:21,Southeast Asia,Storage,100.0,285,4.33,98.22,1
2023-08-17 02:17:53,Southeast Asia,Storage,913.0,1127,19.32,99.71,1
2023-08-18 14:38:16,East US,Compute,340.0,354,48.62,99.48,0
2023-08-19 16:35:57,Southeast Asia,Compute,152.0,248,25.81,99.69,1
2023-08-20 06:29:29,West Europe,Storage,565.0,734,10.07,98.05,1
2023-08-21 05:32:06,West Europe,Compute,113.0,210,13.14,97.09,1
2023-08-22 10:44:09,West Europe,Compute,158.0,218,22.53,97.46,0
2023-08-23 22:28:28,East US,Storage,364.0,475,7.58,99.89,0
2023-08-24 21:01:44,Central India,Storage,1422.0,1504,23.25,97.07,0
2023-08-25 10:50:27,West Europe,Storage,484.0,640,8.0,99.29,0
2023-08-26 01:13:30,Southeast Asia,Storage,250.0,516,4.19,99.11,1
2023-08-27 19:42:54,West Europe,Storage,1271.0,1439,56.76,98.05,1
2023-08-28 09:42:36,West Europe,Compute,84.0,131,,99.94,1
2023-08-29 07:29:09,West Europe,Compute,392.0,464,51.92,99.32,0
2023-08-30 19:44:33,Central India,Compute,375.0,408,40.99,97.68,1
2023-08-31 19:20:15,West Europe,Compute,185.0,282,10.92,98.11,0
2023-09-01 15:14:32,Central India,Compute,109.0,178,12.97,98.4,1
2023-09-02 18:08:38,East US,Storage,1663.0,1717,26.36,97.28,1
2023-09-03 20:32:34,East US,Compute,293.0,390,51.09,97.0,1
2023-09-04 08:24:20,Central India,Compute,385.0,419,53.37,98.15,0
2023-09-05 09:35:05,East US,Storage,1717.0,1975,75.22,99.46,0
2023-09-06 17:48:39,Southeast Asia,Storage,681.0,825,31.99,99.83,1
2023-09-07 20:32:22,Central India,Compute,239.0,287,38.56,99.59,0
2023-09-08 18:19:54,East US,Compute,220.0,242,30.73,97.03,0
2023-09-09 05:53:46,Central India,Compute,60.0,134,4.72,99.23,1
2023-09-10 01:20:39,West Europe,Storage,1414.0,1680,33.97,98.82,0
2023-09-11 23:31:56,Central India,Compute,51.0,113,8.36,97.78,1
2023-09-12 05:19:56,Central India,Compute,247.0,259,12.37,99.23,0
2023-09-13 03:44:05,Central India,Compute,456.0,519,31.58,97.76,0
2023-09-14 05:26:56,Central India,Storage,1315.0,1551,20.11,97.14,1
2023-09-15 08:18:57,Southeast Asia,Compute,168.0,228,22.63,97.68,1
2023-09-16 20:46:16,West Europe,Storage,1925.0,2150,59.63,98.9,0
2023-09-17 09:35:03,Southeast Asia,Compute,160.0,259,31.95,98.1,1
2023-09-18 08:16:31,West Europe,Storage,1522.0,1728,62.23,97.53,1
2023-09-19 16:07:30,West Europe,Compute,491.0,563,74.87,97.96,1
2023-09-20 21:56:53,West Europe,Storage,936.0,1087,46.38,99.37,1
2023-09-21 05:08:47,West Europe,Compute,449.0,516,41.91,99.44,1
2023-09-22 20:17:58,East US,Storage,278.0,426,11.39,97.88,0
2023-09-23 11:06:46,Southeast Asia,Storage,1614.0,1711,42.42,97.05,0
2023-09-24 21:17:03,Southeast Asia,Storage,234.0,509,7.33,99.3,0
2023-09-25 08:25:11,West Europe,Compute,499.0,548,26.4,99.95,1
2023-09-26 09:35:56,Central India,Storage,1050.0,1239,35.7,99.36,1
2023-09-27 00:47:18,West Europe,Compute,199.0,292,12.5,99.67,1
2023-09-28 20:21:38,Southeast Asia,Storage,392.0,576,5.74,97.91,1
2023-09-29 12:56:12,Southeast Asia,Compute,338.0,354,18.11,98.25,0
2023-09-30 06:31:27,Southeast Asia,Compute,105.0,146,16.98,97.25,0
2023-10-01 17:10:24,Central India,Storage,733.0,793,11.37,99.35,0
2023-10-02 00:35:18,Central India,Storage,973.0,1217,22.81,99.24,0
2023-10-03 16:59:27,Southeast Asia,Storage,1631.0,1858,22.96,97.13,0
2023-10-04 09:37:49,East US,Storage,1136.0,1421,18.5,97.07,0
2023-10-05 01:59:15,East US,Compute,94.0,141,17.0,97.76,1
2023-10-06 08:38:47,Central India,Compute,158.0,200,30.53,97.08,0
2023-10-07 11:26:39,East US,Storage,413.0,665,18.35,,0
2023-10-08 10:54:12,Central India,Storage,1160.0,1300,37.11,97.68,0
2023-10-09 03:58:53,East US,Compute,118.0,181,23.18,97.6,0
2023-10-10 17:37:35,Southeast Asia,Compute,204.0,288,15.64,98.11,1
2023-10-11 08:21:47,Central India,Storage,454.0,749,18.96,98.88,0
2023-10-12 11:38:07,East US,Compute,488.0,503,37.9,97.26,1
2023-10-13 20:21:11,West Europe,Compute,174.0,233,29.45,98.68,0
2023-10-14 02:45:34,West Europe,Compute,210.0,278,40.34,99.44,1
2023-10-15 14:49:59,East US,Compute,123.0,182,18.61,99.49,0
2023-10-16 22:40:35,Southeast Asia,Storage,525.0,576,15.04,99.07,1
2023-10-17 21:40:49,Southeast Asia,Storage,1959.0,2021,58.24,98.18,1
2023-10-18 23:54:40,West Europe,Compute,164.0,207,31.31,97.35,1
2023-10-19 06:12:18,East US,Compute,345.0,418,52.51,99.35,0
2023-10-20 01:33:16,East US,Compute,282.0,318,46.06,98.03,0
2023-10-21 03:34:50,East US,Storage,628.0,921,12.83,98.14,0
2023-10-22 01:09:47,East US,Storage,577.0,785,13.51,97.95,0
2023-10-23 15:49:05,Central India,Compute,391.0,428,74.21,97.42,1
2023-10-24 22:42:49,Central India,Compute,297.0,393,50.09,98.6,1
2023-10-25 08:35:43,West Europe,Storage,316.0,558,7.31,99.9,1
2023-10-26 22:31:33,West Europe,Compute,300.0,341,42.23,98.27,0
2023-10-27 09:16:56,West Europe,Compute,124.0,177,7.97,97.32,1
2023-10-28 17:03:08,Southeast Asia,Compute,122.0,132,14.18,97.84,1
2023-10-29 16:40:37,Central India,Storage,266.0,495,12.43,98.01,0
2023-10-30 17:24:47,Central India,Compute,385.0,430,39.91,98.12,0
2023-10-31 01:02:44,West Europe,Storage,530.0,724,10.76,97.57,1
2023-11-01 19:40:16,Central India,Compute,233.0,253,20.3,97.81,1
2023-11-02 10:16:19,Southeast Asia,Compute,383.0,483,61.38,97.79,1
2023-11-03 08:44:27,Southeast Asia,Compute,285.0,350,46.04,98.26,1
2023-11-04 09:03:33,East US,Storage,341.0,508,9.73,99.5,1
2023-11-05 12:41:08,Southeast Asia,Storage,1245.0,1395,37.6,99.49,1
2023-11-06 12:54:09,East US,Storage,308.0,389,3.51,99.68,1
2023-11-07 01:53:42,Southeast Asia,Compute,93.0,142,15.71,98.81,1
2023-11-08 11:32:33,East US,Compute,80.0,97,15.35,98.76,0
2023-11-09 18:29:59,West Europe,Compute,90.0,179,9.2,99.07,0
2023-11-10 16:54:26,Southeast Asia,Storage,1030.0,1237,38.65,99.2,1
2023-11-11 10:35:26,Southeast Asia,Compute,329.0,381,53.02,98.32,0
2023-11-12 07:50:19,East US,Compute,262.0,302,33.84,98.23,1
2023-11-13 02:54:51,East US,Storage,275.0,334,3.98,99.96,0
2023-11-14 07:45:17,West Europe,Compute,67.0,82,8.19,97.72,1
2023-11-15 17:53:11,West Europe,Compute,367.0,378,60.05,99.38,0
2023-11-16 07:27:21,East US,Compute,260.0,298,24.08,97.92,0
2023-11-17 04:14:38,Central India,Compute,60.0,83,5.88,98.08,0
2023-11-18 01:38:29,Southeast Asia,Compute,179.0,226,9.56,97.14,0
2023-11-19 03:35:57,West Europe,Storage,1567.0,1648,77.06,97.09,1
2023-11-20 00:50:01,East US,Compute,303.0,395,57.87,98.41,1
2023-11-21 07:32:32,Southeast Asia,Compute,486.0,528,76.42,97.16,0
2023-11-22 04:09:57,Central India,Storage,1651.0,1817,70.7,99.52,0
2023-11-23 04:13:52,East US,Compute,180.0,197,15.69,97.23,1
2023-11-24 00:22:20,Central India,Compute,497.0,541,66.64,98.53,0
2023-11-25 03:52:16,West Europe,Storage,1851.0,1999,25.07,99.45,1
2023-11-26 19:06:32,East US,Storage,918.0,992,10.55,99.5,0
2023-11-27 06:46:34,East US,Storage,560.0,792,18.68,99.36,0
2023-11-28 10:08:55,East US,Storage,1030.0,1080,17.96,99.62,1
2023-11-29 20:38:50,East US,Storage,1242.0,1462,32.15,99.45,1
2023-11-30 21:18:38,West Europe,Compute,117.0,159,8.05,98.11,1
2023-12-01 07:25:53,Southeast Asia,Storage,106.0,169,2.21,98.98,0
2023-12-02 17:30:52,Central India,Storage,948.0,1068,39.08,97.19,0
2023-12-03 04:53:56,Southeast Asia,Storage,771.0,942,23.39,97.75,1
2023-12-04 00:18:22,Southeast Asia,Compute,182.0,193,22.99,98.95,0
2023-12-05 10:01:03,East US,Storage,1382.0,1666,50.4,98.26,0
2023-12-06 16:54:47,Central India,Compute,393.0,455,65.49,98.67,1
2023-12-07 08:42:09,Central India,Compute,485.0,534,33.95,99.21,0
2023-12-08 06:41:55,East US,Storage,630.0,813,14.6,97.51,1
2023-12-09 09:47:07,Southeast Asia,Storage,1305.0,1459,50.26,98.11,0
2023-12-10 05:57:38,East US,Compute,269.0,290,16.14,97.33,0
2023-12-11 05:09:10,Southeast Asia,Storage,1949.0,2235,67.44,97.52,1
2023-12-12 18:36:42,Southeast Asia,Storage,1349.0,1465,,99.31,1
2023-12-13 22:29:53,East US,Storage,1300.0,1464,50.35,97.48,0
2023-12-14 00:08:55,Central India,Compute,207.0,298,37.83,99.83,0
2023-12-15 21:35:17,Central India,Compute,490.0,557,39.59,98.03,1
2023-12-16 16:35:49,East US,Storage,,933,33.56,97.32,1
2023-12-17 15:56:50,East US,Compute,280.0,310,47.82,97.75,1
2023-12-18 19:24:02,Southeast Asia,Compute,289.0,386,54.91,97.05,0
2023-12-19 01:28:23,Central India,Compute,486.0,572,49.48,97.88,0
2023-12-20 13:48:37,East US,Compute,280.0,344,51.45,97.84,0
2023-12-21 09:36:10,Central India,Compute,106.0,145,7.39,99.58,1
2023-12-22 13:16:58,Central India,Compute,152.0,251,16.52,99.71,0
2023-12-23 12:20:44,East US,Storage,1815.0,1952,44.56,97.41,0
